trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
191,False,"{'a': 0.5, 'e': 0.6369088258938781}",20,0,-85.19835289659403,"{0: 11, 1: 2, 2: 5, 3: 2, 4: 0}",0
192,False,"{'a': 0.5, 'e': 0.6337242817644086}",20,0,-134.57880922116482,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
193,False,"{'a': 0.5, 'e': 0.6305556603555866}",20,6,-39.463449645228806,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
194,False,"{'a': 0.5, 'e': 0.6274028820538087}",25,0,-134.9284569774934,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 2}",0
195,False,"{'a': 0.5, 'e': 0.6242658676435396}",25,10,-12.54844386977684,"{0: 12, 1: 2, 2: 0, 3: 1, 4: 0}",1
196,False,"{'a': 0.5, 'e': 0.6211445383053219}",30,0,-37.9625750951643,"{0: 26, 1: 0, 2: 3, 3: 0, 4: 1}",0
197,False,"{'a': 0.5, 'e': 0.6180388156137954}",30,0,-159.96433353981757,"{0: 19, 1: 1, 2: 6, 3: 2, 4: 2}",0
198,False,"{'a': 0.5, 'e': 0.6149486215357264}",30,15,-30.034581598744175,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
199,False,"{'a': 0.5, 'e': 0.6118738784280477}",20,0,-91.78977102865663,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
200,False,"{'a': 0.5, 'e': 0.6088145090359075}",30,14,-6.310156242992027,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 0}",1
201,False,"{'a': 0.5, 'e': 0.6057704364907279}",20,12,14.276415876860558,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
202,False,"{'a': 0.5, 'e': 0.6027415843082743}",30,13,-19.83242725337416,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 0}",1
203,False,"{'a': 0.5, 'e': 0.599727876386733}",30,12,-20.428581397718094,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 0}",1
204,False,"{'a': 0.5, 'e': 0.5967292370047993}",25,5,-121.39888315779731,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 2}",1
205,False,"{'a': 0.5, 'e': 0.5937455908197753}",20,0,-56.12794998140214,"{0: 14, 1: 4, 2: 0, 3: 1, 4: 1}",1
206,False,"{'a': 0.5, 'e': 0.5907768628656764}",20,8,-100.38113296197618,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 2}",1
207,False,"{'a': 0.5, 'e': 0.587822978551348}",20,0,-85.65342275433368,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
208,False,"{'a': 0.5, 'e': 0.5848838636585912}",25,0,-7.899659476796316,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
209,False,"{'a': 0.5, 'e': 0.5819594443402983}",20,13,-14.919957740271002,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
210,False,"{'a': 0.5, 'e': 0.5790496471185969}",25,17,0.2832157585778592,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
211,False,"{'a': 0.5, 'e': 0.5761543988830038}",35,0,-130.3204770411492,"{0: 24, 1: 3, 2: 5, 3: 1, 4: 2}",0
212,False,"{'a': 0.5, 'e': 0.5732736268885888}",20,8,-91.92910294964247,"{0: 6, 1: 2, 2: 1, 3: 2, 4: 1}",1
213,False,"{'a': 0.5, 'e': 0.5704072587541459}",20,8,-44.50899867330923,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 1}",1
214,False,"{'a': 0.5, 'e': 0.5675552224603752}",30,0,-156.58480522134334,"{0: 17, 1: 3, 2: 6, 3: 3, 4: 1}",0
215,False,"{'a': 0.5, 'e': 0.5647174463480732}",25,5,-27.52044391648124,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",1
216,False,"{'a': 0.5, 'e': 0.5618938591163328}",25,0,-88.59975482945944,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 2}",0
217,False,"{'a': 0.5, 'e': 0.5590843898207511}",20,10,-0.819446649428758,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
218,False,"{'a': 0.5, 'e': 0.5562889678716475}",25,12,-42.42026278246456,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 1}",1
219,False,"{'a': 0.5, 'e': 0.5535075230322892}",35,0,-32.38774446351756,"{0: 27, 1: 4, 2: 3, 3: 1, 4: 0}",0
220,False,"{'a': 0.5, 'e': 0.5507399854171278}",25,0,-107.51267178216386,"{0: 19, 1: 0, 2: 3, 3: 1, 4: 2}",1
221,False,"{'a': 0.5, 'e': 0.5479862854900421}",25,8,0.2931182854563805,"{0: 13, 1: 4, 2: 0, 3: 0, 4: 0}",1
222,False,"{'a': 0.5, 'e': 0.5452463540625919}",20,0,-33.46352691875023,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
223,False,"{'a': 0.5, 'e': 0.542520122292279}",35,19,4.8492111460206155,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
224,False,"{'a': 0.5, 'e': 0.5398075216808176}",20,0,-79.70377361721475,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 2}",0
225,False,"{'a': 0.5, 'e': 0.5371084840724134}",30,15,-116.8055924383072,"{0: 8, 1: 2, 2: 2, 3: 1, 4: 2}",1
226,False,"{'a': 0.5, 'e': 0.5344229416520514}",30,0,-91.16734620395773,"{0: 23, 1: 3, 2: 2, 3: 0, 4: 2}",0
227,False,"{'a': 0.5, 'e': 0.5317508269437912}",35,2,-7.360494166668825,"{0: 27, 1: 3, 2: 3, 3: 0, 4: 0}",1
228,False,"{'a': 0.5, 'e': 0.5290920728090721}",20,0,-13.932070337033622,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
229,False,"{'a': 0.5, 'e': 0.5264466124450268}",30,0,-8.774130809145044,"{0: 25, 1: 3, 2: 1, 3: 1, 4: 0}",0
230,False,"{'a': 0.5, 'e': 0.5238143793828016}",25,0,-64.30433326307518,"{0: 18, 1: 1, 2: 4, 3: 2, 4: 0}",0
231,False,"{'a': 0.5, 'e': 0.5211953074858876}",20,0,5.229208952564849,"{0: 16, 1: 4, 2: 0, 3: 0, 4: 0}",0
232,False,"{'a': 0.5, 'e': 0.5185893309484582}",25,0,-129.11426556245598,"{0: 17, 1: 0, 2: 5, 3: 1, 4: 2}",0
233,False,"{'a': 0.5, 'e': 0.515996384293716}",30,0,-56.550005793737654,"{0: 23, 1: 3, 2: 3, 3: 0, 4: 1}",0
234,False,"{'a': 0.5, 'e': 0.5134164023722474}",20,8,-6.402128663253224,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
235,False,"{'a': 0.5, 'e': 0.5108493203603861}",25,0,-63.75916875192213,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
236,False,"{'a': 0.5, 'e': 0.5082950737585842}",25,0,-121.51283039385198,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
237,False,"{'a': 0.5, 'e': 0.5057535983897913}",25,0,-64.30751415869312,"{0: 18, 1: 1, 2: 3, 3: 3, 4: 0}",0
238,False,"{'a': 0.5, 'e': 0.5032248303978423}",20,0,-34.08108074909742,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
239,False,"{'a': 0.5, 'e': 0.5007087062458531}",20,0,-17.372411235404336,"{0: 14, 1: 5, 2: 1, 3: 0, 4: 0}",0
240,False,"{'a': 0.5, 'e': 0.4982051627146238}",25,0,13.016669476049097,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
241,False,"{'a': 0.5, 'e': 0.4957141369010507}",20,0,-60.936047830874244,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
242,False,"{'a': 0.5, 'e': 0.4932355662165454}",20,0,-67.5927819608814,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
243,False,"{'a': 0.5, 'e': 0.4907693883854627}",25,11,20.1646988564512,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 0.5, 'e': 0.4883155414435354}",25,0,-46.39802097473118,"{0: 20, 1: 3, 2: 0, 3: 1, 4: 1}",0
245,False,"{'a': 0.5, 'e': 0.4858739637363177}",25,0,-52.76086228676084,"{0: 18, 1: 0, 2: 6, 3: 1, 4: 0}",0
246,False,"{'a': 0.5, 'e': 0.4834445939176361}",30,1,-51.10088903784581,"{0: 23, 1: 1, 2: 4, 3: 0, 4: 1}",1
247,False,"{'a': 0.5, 'e': 0.4810273709480479}",20,0,-34.153988901512214,"{0: 16, 1: 1, 2: 1, 3: 2, 4: 0}",0
248,False,"{'a': 0.5, 'e': 0.4786222340933077}",20,15,9.955327195561186,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 0.5, 'e': 0.47622912292284114}",35,13,-55.95394748843903,"{0: 17, 1: 1, 2: 2, 3: 1, 4: 1}",1
250,False,"{'a': 0.5, 'e': 0.4738479773082269}",20,0,-38.19055528605155,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
251,False,"{'a': 0.5, 'e': 0.4714787374216858}",20,10,-14.114784639108006,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
252,False,"{'a': 0.5, 'e': 0.46912134373457737}",25,9,-75.22574213480624,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 2}",1
253,False,"{'a': 0.5, 'e': 0.46677573701590447}",20,9,10.601851901659831,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
254,False,"{'a': 0.5, 'e': 0.46444185833082496}",30,17,-51.48725556308418,"{0: 7, 1: 1, 2: 4, 3: 1, 4: 0}",1
255,False,"{'a': 0.5, 'e': 0.46211964903917085}",30,0,-84.06782531588519,"{0: 22, 1: 1, 2: 5, 3: 1, 4: 1}",0
256,False,"{'a': 0.5, 'e': 0.459809050793975}",30,0,11.224297281079176,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",0
257,False,"{'a': 0.5, 'e': 0.4575100055400051}",20,4,14.319114258028048,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
258,False,"{'a': 0.5, 'e': 0.45522245551230506}",20,10,-13.165662484495726,"{0: 6, 1: 3, 2: 1, 3: 0, 4: 0}",1
259,False,"{'a': 0.5, 'e': 0.45294634323474353}",30,12,-24.60825393132088,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 1}",1
260,False,"{'a': 0.5, 'e': 0.45068161151856984}",20,11,-19.805893315701383,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
261,False,"{'a': 0.5, 'e': 0.44842820346097695}",25,0,-66.99192906892259,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",1
262,False,"{'a': 0.5, 'e': 0.4461860624436721}",20,0,-35.309845155662615,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 1}",0
263,False,"{'a': 0.5, 'e': 0.4439551321314537}",20,8,9.584485466891483,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
264,False,"{'a': 0.5, 'e': 0.4417353564707965}",30,9,19.497577372557856,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
265,False,"{'a': 0.5, 'e': 0.43952667968844245}",25,10,17.680239392233318,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
266,False,"{'a': 0.5, 'e': 0.43732904629000025}",20,9,-38.59737967278175,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
267,False,"{'a': 0.5, 'e': 0.43514240105855023}",25,12,-4.7142126671555244,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
268,False,"{'a': 0.5, 'e': 0.4329666890532575}",30,0,-57.49747359381742,"{0: 21, 1: 3, 2: 5, 3: 1, 4: 0}",0
269,False,"{'a': 0.5, 'e': 0.4308018556079912}",30,17,11.074961343981375,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
270,False,"{'a': 0.5, 'e': 0.42864784632995123}",30,22,1.562198040191475,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
271,False,"{'a': 0.5, 'e': 0.4265046070983015}",20,16,6.779140398484185,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.5, 'e': 0.42437208406280996}",20,5,-13.802046188612294,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 0}",1
273,False,"{'a': 0.5, 'e': 0.4222502236424959}",25,6,-26.400200991117025,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 1}",1
274,False,"{'a': 0.5, 'e': 0.42013897252428345}",30,15,-24.39863969967213,"{0: 12, 1: 0, 2: 1, 3: 2, 4: 0}",1
275,False,"{'a': 0.5, 'e': 0.418038277661662}",25,18,12.79818415239194,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.5, 'e': 0.4159480862733537}",20,6,-138.15651302154447,"{0: 7, 1: 0, 2: 3, 3: 2, 4: 2}",1
277,False,"{'a': 0.5, 'e': 0.41386834584198695}",20,0,13.523268620641238,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
278,False,"{'a': 0.5, 'e': 0.41179900411277703}",20,8,-15.08274324716247,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
279,False,"{'a': 0.5, 'e': 0.40974000909221314}",25,0,1.1719334385106412,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
280,False,"{'a': 0.5, 'e': 0.40769130904675205}",25,0,-0.5507621046462514,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
281,False,"{'a': 0.5, 'e': 0.4056528525015183}",20,11,-1.9803334761734401,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
282,False,"{'a': 0.5, 'e': 0.4036245882390107}",20,9,-23.633259738093972,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
283,False,"{'a': 0.5, 'e': 0.40160646529781563}",30,14,-46.078617673693635,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 1}",1
284,False,"{'a': 0.5, 'e': 0.3995984329713266}",30,12,0.37829558871183666,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
285,False,"{'a': 0.5, 'e': 0.39760044080646995}",25,5,-4.712079450652437,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
286,False,"{'a': 0.5, 'e': 0.39561243860243755}",25,0,-9.27902238025763,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",1
287,False,"{'a': 0.5, 'e': 0.3936343764094254}",25,5,14.088898207312095,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
288,False,"{'a': 0.5, 'e': 0.39166620452737827}",25,17,13.159475314188482,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.5, 'e': 0.3897078735047414}",20,6,-0.8523638649972016,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
290,False,"{'a': 0.5, 'e': 0.38775933413721764}",20,1,-42.32845018901669,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 0}",1
291,False,"{'a': 0.5, 'e': 0.38582053746653155}",25,19,-12.57395790016475,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
292,False,"{'a': 0.5, 'e': 0.3838914347791989}",25,14,-20.89315379454148,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
293,False,"{'a': 0.5, 'e': 0.38197197760530294}",25,14,-49.21041058513611,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
294,False,"{'a': 0.5, 'e': 0.3800621177172764}",30,6,31.92622614217006,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.5, 'e': 0.37816180712869}",30,18,11.53499821000721,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.5, 'e': 0.37627099809304654}",25,8,30.79852614473744,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
297,False,"{'a': 0.5, 'e': 0.3743896431025813}",25,12,8.047528717555462,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
298,False,"{'a': 0.5, 'e': 0.37251769488706843}",20,8,-1.450308043950269,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
299,False,"{'a': 0.5, 'e': 0.37065510641263305}",25,5,33.300530017849496,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.5, 'e': 0.3688018308805699}",25,11,-3.0197675223236535,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
301,False,"{'a': 0.5, 'e': 0.36695782172616703}",30,8,-36.154359410531676,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 1}",1
302,False,"{'a': 0.5, 'e': 0.3651230326175362}",25,11,-70.91105650421032,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 2}",1
303,False,"{'a': 0.5, 'e': 0.36329741745444855}",25,6,13.8717076396016,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
304,False,"{'a': 0.5, 'e': 0.3614809303671763}",20,4,-53.98202525666473,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 1}",1
305,False,"{'a': 0.5, 'e': 0.3596735257153404}",20,0,-37.97047229615113,"{0: 15, 1: 2, 2: 1, 3: 2, 4: 0}",0
306,False,"{'a': 0.5, 'e': 0.35787515808676373}",20,13,-36.18153501754717,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 1}",1
307,False,"{'a': 0.5, 'e': 0.35608578229632987}",20,8,-33.82035077795247,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
308,False,"{'a': 0.5, 'e': 0.35430535338484825}",20,0,-17.711655845837285,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
309,False,"{'a': 0.5, 'e': 0.352533826617924}",30,0,47.27369263393016,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
310,False,"{'a': 0.5, 'e': 0.3507711574848344}",25,10,1.9963977158367525,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
311,False,"{'a': 0.5, 'e': 0.3490173016974102}",30,17,10.361127761844239,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
312,False,"{'a': 0.5, 'e': 0.34727221518892315}",20,0,27.689341691928057,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
313,False,"{'a': 0.5, 'e': 0.34553585411297855}",25,12,11.715314609540647,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
314,False,"{'a': 0.5, 'e': 0.34380817484241366}",20,9,20.399603514999175,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
315,False,"{'a': 0.5, 'e': 0.34208913396820156}",20,6,14.562969056112372,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
316,False,"{'a': 0.5, 'e': 0.34037868829836054}",20,11,18.035653530757152,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
317,False,"{'a': 0.5, 'e': 0.33867679485686875}",20,7,-5.405922889125379,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 0}",1
318,False,"{'a': 0.5, 'e': 0.33698341088258443}",30,13,-32.885721738046854,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
319,False,"{'a': 0.5, 'e': 0.3352984938281715}",25,16,-28.50334696333016,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
320,False,"{'a': 0.5, 'e': 0.33362200135903064}",20,1,-32.52168268092581,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
321,False,"{'a': 0.5, 'e': 0.33195389135223546}",30,23,12.786122555569055,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
322,False,"{'a': 0.5, 'e': 0.3302941218954743}",20,0,-99.9567199925153,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",1
323,False,"{'a': 0.5, 'e': 0.3286426512859969}",30,7,-45.43652737460026,"{0: 19, 1: 1, 2: 1, 3: 1, 4: 1}",1
324,False,"{'a': 0.5, 'e': 0.32699943802956694}",25,0,-101.8934421652904,"{0: 15, 1: 1, 2: 8, 3: 0, 4: 1}",0
325,False,"{'a': 0.5, 'e': 0.3253644408394191}",30,0,37.62141220792184,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
326,False,"{'a': 0.5, 'e': 0.323737618635222}",20,9,8.899975012664944,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
327,False,"{'a': 0.5, 'e': 0.3221189305420459}",25,7,-78.90564059440777,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 2}",1
328,False,"{'a': 0.5, 'e': 0.32050833588933564}",25,1,10.8391021201734,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 0}",1
329,False,"{'a': 0.5, 'e': 0.31890579420988896}",20,5,11.384087819413523,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
330,False,"{'a': 0.5, 'e': 0.3173112652388395}",20,15,3.8490863670264,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
331,False,"{'a': 0.5, 'e': 0.3157247089126453}",20,6,-55.053351789534325,"{0: 8, 1: 4, 2: 1, 3: 0, 4: 1}",1
332,False,"{'a': 0.5, 'e': 0.3141460853680821}",25,0,-99.85138175135818,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 2}",1
333,False,"{'a': 0.5, 'e': 0.31257535494124167}",30,12,8.15712406206351,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
334,False,"{'a': 0.5, 'e': 0.3110124781665355}",30,14,-44.12523963972681,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 1}",1
335,False,"{'a': 0.5, 'e': 0.3094574157757028}",20,5,-14.430135098649407,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 0}",1
336,False,"{'a': 0.5, 'e': 0.30791012869682427}",25,4,21.06783534658539,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
337,False,"{'a': 0.5, 'e': 0.30637057805334017}",25,18,-27.38078536139605,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
338,False,"{'a': 0.5, 'e': 0.3048387251630735}",25,17,1.9541223001314736,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
339,False,"{'a': 0.5, 'e': 0.30331453153725807}",30,12,-16.299736845445906,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 0}",1
340,False,"{'a': 0.5, 'e': 0.3017979588795718}",30,18,-26.20311298036726,"{0: 8, 1: 2, 2: 1, 3: 1, 4: 0}",1
341,False,"{'a': 0.5, 'e': 0.30028896908517394}",25,9,-132.20398686577184,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 3}",1
342,False,"{'a': 0.5, 'e': 0.2987875242397481}",20,8,-70.29568197858514,"{0: 7, 1: 1, 2: 2, 3: 1, 4: 1}",1
343,False,"{'a': 0.5, 'e': 0.2972935866185493}",25,10,14.792806683230806,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
344,False,"{'a': 0.5, 'e': 0.29580711868545656}",30,20,18.642998428136465,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
345,False,"{'a': 0.5, 'e': 0.2943280830920293}",20,0,-7.440688569480745,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",1
346,False,"{'a': 0.5, 'e': 0.29285644267656913}",25,12,-1.7137352314075338,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
347,False,"{'a': 0.5, 'e': 0.2913921604631863}",20,10,7.562689856903203,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
348,False,"{'a': 0.5, 'e': 0.2899351996608704}",25,0,-17.61058080362764,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
349,False,"{'a': 0.5, 'e': 0.288485523662566}",25,3,15.534996440826419,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
350,False,"{'a': 0.5, 'e': 0.2870430960442532}",25,16,2.229242353126691,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
351,False,"{'a': 0.5, 'e': 0.2856078805640319}",25,13,-1.6192142812216708,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
352,False,"{'a': 0.5, 'e': 0.28417984116121175}",20,3,11.029245398240613,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
353,False,"{'a': 0.5, 'e': 0.2827589419554057}",25,5,-57.25195612219878,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",1
354,False,"{'a': 0.5, 'e': 0.28134514724562865}",20,0,26.80620833067196,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
355,False,"{'a': 0.5, 'e': 0.2799384215094005}",20,11,-28.869282593522314,"{0: 6, 1: 0, 2: 2, 3: 1, 4: 0}",1
356,False,"{'a': 0.5, 'e': 0.27853872940185354}",30,2,-88.85572280643149,"{0: 23, 1: 0, 2: 2, 3: 1, 4: 2}",1
357,False,"{'a': 0.5, 'e': 0.27714603575484426}",20,6,16.871767116928627,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
358,False,"{'a': 0.5, 'e': 0.27576030557607}",20,13,-31.29481778266654,"{0: 5, 1: 0, 2: 0, 3: 2, 4: 0}",1
359,False,"{'a': 0.5, 'e': 0.2743815040481897}",25,6,-13.219705373085699,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 0}",1
360,False,"{'a': 0.5, 'e': 0.2730095965279487}",30,12,-13.703361310207749,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
361,False,"{'a': 0.5, 'e': 0.271644548545309}",20,4,-44.816867769181094,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 1}",1
362,False,"{'a': 0.5, 'e': 0.27028632580258244}",25,8,-11.414893869953854,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 0}",1
363,False,"{'a': 0.5, 'e': 0.2689348941735695}",25,13,19.57640361853035,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.5, 'e': 0.2675902197027017}",20,0,-23.972486849610263,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
365,False,"{'a': 0.5, 'e': 0.26625226860418816}",35,24,16.813583700413773,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
366,False,"{'a': 0.5, 'e': 0.26492100726116724}",20,3,18.627486620394606,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
367,False,"{'a': 0.5, 'e': 0.26359640222486136}",20,0,-5.136857053899908,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
368,False,"{'a': 0.5, 'e': 0.2622784202137371}",20,0,-33.16124863011757,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
369,False,"{'a': 0.5, 'e': 0.26096702811266836}",25,11,0.8528264515928661,"{0: 11, 1: 3, 2: 0, 3: 0, 4: 0}",1
370,False,"{'a': 0.5, 'e': 0.259662192972105}",20,0,-58.412575040924,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
371,False,"{'a': 0.5, 'e': 0.2583638820072445}",20,11,2.4972466354335467,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
372,False,"{'a': 0.5, 'e': 0.2570720625972083}",20,4,-28.270882603347346,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
373,False,"{'a': 0.5, 'e': 0.25578670228422223}",30,15,-21.73665701364671,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 0}",1
374,False,"{'a': 0.5, 'e': 0.2545077687728011}",20,12,-8.524082873876075,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
